fp	LawNum	LawTitle	LawType	Era	Year	Num
平成27年/427M60000800058_20180601_430M60000800045.xml	平成二十七年国土交通省令第五十八号	国土交通省関係地域再生法施行規則	MinisterialOrdinance	Heisei	27	58
昭和33年/333M50000010038_20200330_502M60000010008.xml	昭和三十三年法務省令第三十八号	企業担保登記規則	MinisterialOrdinance	Showa	33	038
平成12年/412AC1000000130_20150801_000000000000000.xml	平成十二年法律第百三十号	公職にある者等のあっせん行為による利得等の処罰に関する法律	Act	Heisei	12	130
平成19年/419M60400000005_20190701_501M60400000003.xml	平成十九年国家公安委員会規則第五号	届出対象病原体等の運搬の届出等に関する規則	Rule	Heisei	19	5
平成9年/409CO0000000324_20160401_427CO0000000392.xml	平成九年政令第三百二十四号	密集市街地における防災街区の整備の促進に関する法律施行令	CabinetOrder	Heisei	09	324
平成20年/420AC0000000039_20180615_429AC0000000084.xml	平成二十年法律第三十九号	観光圏の整備による観光旅客の来訪及び滞在の促進に関する法律	Act	Heisei	20	39
平成2年/402M50000400041_20190401_431M60000400012.xml	平成二年通商産業省令第四十一号	工業所有権に関する手続等の特例に関する法律施行規則	MinisterialOrdinance	Heisei	02	41
昭和27年/327M50000800008_20170401_999M50000800008.xml	昭和二十七年運輸省令第八号	運輸審議会一般規則	MinisterialOrdinance	Showa	27	8
平成元年/401AC0000000083_20191214_430AC0000000096.xml	平成元年法律第八十三号	貨物自動車運送事業法	Act	Heisei	01	83
昭和29年/329AC0000000150_20150801_000000000000000.xml	昭和二十九年法律第百五十号	国際連合の軍隊に関する民事特別法の適用に関する法律	Act	Showa	29	150
昭和34年/334CO0000000147_20190401_429CO0000000232.xml	昭和三十四年政令第百四十七号	下水道法施行令	CabinetOrder	Showa	34	147
平成16年/416M60000008069_20190328_431M60000008027.xml	平成十六年総務省令第六十九号	国立研究開発法人情報通信研究機構の業務（通信・放送開発金融関連業務を除く。）に係る財務及び会計に関する省令	MinisterialOrdinance	Heisei	16	069
昭和34年/334CO0000000163_20160621_428CO0000000238.xml	昭和三十四年政令第百六十三号	最低賃金審議会令	CabinetOrder	Showa	34	163
昭和56年/356AC0000000039_20150801_000000000000000.xml	昭和五十六年法律第三十九号	財政運営に必要な財源の確保を図るための特別措置に関する法律	Act	Showa	56	39
平成21年/421M60000100085_20161001_000000000000000.xml	平成二十一年厚生労働省令第八十五号	厚生労働省設置法第十六条第八項の規定による国立ハンセン病療養所の利用に関する省令	MinisterialOrdinance	Heisei	21	85
昭和29年/329CO0000000312_20150801_000000000000000.xml	昭和二十九年政令第三百十二号	高等学校の定時制教育及び通信教育振興法施行令	CabinetOrder	Showa	29	312
平成18年/418M60000040004_20170601_999M60000040004.xml	平成十八年財務省令第四号	平成十七年度の水田農業構造改革交付金等についての所得税及び法人税の臨時特例に関する法律施行規則	MinisterialOrdinance	Heisei	18	4
平成15年/415M60000008120_20191105_501M60000008006.xml	平成十五年総務省令第百二十号	電子署名等に係る地方公共団体情報システム機構の認証業務に関する法律施行規則	MinisterialOrdinance	Heisei	15	120
昭和26年/326CO0000000006_20150801_000000000000000.xml	昭和二十六年政令第六号	連合国財産の返還等に関する政令	CabinetOrder	Showa	26	6
昭和59年/359M50000010039_20161001_000000000000000.xml	昭和五十九年法務省令第三十九号	国籍法施行規則	MinisterialOrdinance	Showa	59	039
昭和27年/327AC0000000337_20150801_000000000000000.xml	昭和二十七年法律第三百三十七号	国際連合の決議に基く民生事業のため必要な物品の無償譲渡に関する法律	Act	Showa	27	337
平成14年/414AC0000000192_20190501_428AC0000000108.xml	平成十四年法律第百九十二号	独立行政法人医薬品医療機器総合機構法	Act	Heisei	14	192
平成23年/423CO0000000399_20150801_000000000000000.xml	平成二十三年政令第三百九十九号	特定Ｂ型肝炎ウイルス感染者給付金等の支給に関する特別措置法施行令	CabinetOrder	Heisei	23	399
昭和8年/308AC0000000011_20190401_429AC0000000041.xml	昭和八年法律第十一号	船舶安全法	Act	Showa	08	11
昭和49年/349AC0000000049_20150801_000000000000000.xml	昭和四十九年法律第四十九号	沿岸漁場整備開発法	Act	Showa	49	49
平成5年/405M50000400066_20180330_430M60000400012.xml	平成五年通商産業省令第六十六号	計量法関係手数料規則	MinisterialOrdinance	Heisei	05	66
平成10年/410AC0000000092_20181022_430AC0000000062.xml	平成十年法律第九十二号	中心市街地の活性化に関する法律	Act	Heisei	10	92
平成4年/404M50002000026_20161001_000000000000000.xml	平成四年労働省令第二十六号	労働時間等の設定の改善に関する特別措置法施行規則	MinisterialOrdinance	Heisei	04	26
昭和9年/309M10011000000_20161001_000000000000000.xml	昭和九年逓信省・農林省令	漁船特殊規則	MinisterialOrdinance	Showa	09	
平成14年/414M60000008009_20190601_501M60000008013.xml	平成十四年総務省令第九号	地方公共団体の議会の議員及び長の選挙に係る電磁的記録式投票機を用いて行う投票方法等の特例に関する法律施行規則	MinisterialOrdinance	Heisei	14	9
昭和27年/327M50014d40002_20161001_000000000000000.xml	昭和二十七年大蔵省・厚生省・農林省・通商産業省・運輸省・建設省令第二号	企業合理化促進法施行規則	MinisterialOrdinance	Showa	27	002
昭和43年/343AC0000000098_20160401_426AC0000000072.xml	昭和四十三年法律第九十八号	騒音規制法	Act	Showa	43	98
昭和50年/350CO0000000244_20150801_000000000000000.xml	昭和五十年政令第二百四十四号	作業環境測定法施行令	CabinetOrder	Showa	50	244
平成19年/419M60000002022_20161001_000000000000000.xml	平成十九年内閣府令第二十二号	公益認定等委員会事務局組織規則	MinisterialOrdinance	Heisei	19	22
平成16年/416M60001500002_20190701_501M60001500001.xml	平成十六年厚生労働省・経済産業省・環境省令第二号	有害性情報の報告に関する省令	MinisterialOrdinance	Heisei	16	002
平成30年/430M60000800083_20190601_431M60000800035.xml	平成三十年国土交通省令第八十三号	所有者不明土地の利用の円滑化等に関する特別措置法施行規則	MinisterialOrdinance	Heisei	30	083
平成13年/413M60000400064_20161001_000000000000000.xml	平成十三年経済産業省令第六十四号	ぱちんこ遊技機の製造の事業を行う者の使用済物品等の発生の抑制に関する判断の基準となるべき事項を定める省令	MinisterialOrdinance	Heisei	13	064
昭和37年/337AC0000000088_20160401_427AC0000000046.xml	昭和三十七年法律第八十八号	辺地に係る公共的施設の総合整備のための財政上の特別措置等に関する法律	Act	Showa	37	88
平成22年/422M60000100038_20191202_501M60000100077.xml	平成二十二年厚生労働省令第三十八号	高度専門医療に関する研究等を行う国立研究開発法人の業務運営、財務及び会計並びに人事管理に関する省令	MinisterialOrdinance	Heisei	22	38
昭和55年/355M50000040044_20200501_502M60000040039.xml	昭和五十五年大蔵省令第四十四号	外国為替に関する省令	MinisterialOrdinance	Showa	55	44
昭和26年/326M50010000047_20190701_501M60000200010.xml	昭和二十六年農林省令第四十七号	漁港漁場整備法施行規則	MinisterialOrdinance	Showa	26	47
平成14年/414M60000080015_20161001_000000000000000.xml	平成十四年文部科学省令第十五号	中学校設置基準	MinisterialOrdinance	Heisei	14	015
平成16年/416M60400000023_20191214_416M60400000023.xml	平成十六年国家公安委員会規則第二十三号	確認事務の委託の手続等に関する規則	Rule	Heisei	16	23
平成23年/423M60000008086_20161001_000000000000000.xml	平成二十三年総務省令第八十六号	超短波放送に関する送信の標準方式	MinisterialOrdinance	Heisei	23	086
昭和48年/348M50000080017_20191216_501M60000080027.xml	昭和四十八年文部省令第十七号	教員資格認定試験規程	MinisterialOrdinance	Showa	48	17
平成19年/419M60000040051_20170601_999M60000040051.xml	平成十九年財務省令第五十一号	輸入品に対する内国消費税の徴収等に関する法律施行規則	MinisterialOrdinance	Heisei	19	51
平成26年/426M60000040022_20200401_430M60000040014.xml	平成二十六年財務省令第二十二号	地方法人税法施行規則	MinisterialOrdinance	Heisei	26	022
昭和37年/337M50004100001_20190920_501M60001800002.xml	昭和三十七年厚生省・建設省令第一号	下水の水質の検定方法等に関する省令	MinisterialOrdinance	Showa	37	001
平成14年/414AC0000000014_20200401_427AC0000000047.xml	平成十四年法律第十四号	沖縄振興特別措置法	Act	Heisei	14	14
昭和47年/347M50000100006_20190325_431M60000100030.xml	昭和四十七年厚生省令第六号	国民年金の事務費交付金の算定に関する省令	MinisterialOrdinance	Showa	47	6
昭和53年/353M50000002048_20190701_501M60000002012.xml	昭和五十三年総理府令第四十八号	核燃料物質等の運搬の届出等に関する内閣府令	MinisterialOrdinance	Showa	53	048
大正12年/212M10000800004_20161001_000000000000000.xml	大正十二年鉄道省令第四号	軌道運輸規程	MinisterialOrdinance	Taisho	12	4
平成5年/405AC0000000047_20200401_429AC0000000045.xml	平成五年法律第四十七号	不正競争防止法	Act	Heisei	05	47
昭和24年/324AC1000000219_20150801_000000000000000.xml	昭和二十四年法律第二百十九号	広島平和記念都市建設法	Act	Showa	24	219
平成23年/423M60000408001_20191216_501M60000408004.xml	平成二十三年総務省・経済産業省令第一号	経済センサス活動調査規則	MinisterialOrdinance	Heisei	23	001
昭和26年/326AC1000000219_20200401_429AC0000000045.xml	昭和二十六年法律第二百十九号	土地収用法	Act	Showa	26	219
昭和24年/324AC0000000121_20190524_430AC0000000029.xml	昭和二十四年法律第百二十一号	水先法	Act	Showa	24	121
昭和36年/336CO0000000348_20160401_428CO0000000027.xml	昭和三十六年政令第三百四十八号	農業信用保証保険法施行令	CabinetOrder	Showa	36	348
昭和52年/352AC0000000028_20150801_000000000000000.xml	昭和五十二年法律第二十八号	国際農業開発基金への加盟に伴う措置に関する法律	Act	Showa	52	28
昭和43年/343M50000400023_20190701_501M60000400017.xml	昭和四十三年通商産業省令第二十三号	液化石油ガス器具等の技術上の基準等に関する省令	MinisterialOrdinance	Showa	43	023
平成15年/415CO0000000159_20150801_000000000000000.xml	平成十五年政令第百五十九号	平成十五年度における国民年金法による年金の額等の改定の特例に関する法律に基づく私立学校教職員共済法の年金の額の改定に関する政令	CabinetOrder	Heisei	15	159
